seqnames,start,end,width,strand,score,gene,peak,zscore,pvalue,p_adjusted
chr9,12775021,13139977,364957,*,0.158306455334848,LURAP1L,chr9-13139539-13140415,4.12790755262951,1.83039612933266e-05,0.000153498611054645
chr9,14315439,14398983,83545,*,0.26285188522466,NFIB,chr9-14314989-14315889,1.77615775853581,0.0378534592277289,0.0426556331291459
chr9,15351196,15552897,201702,*,0.0885218708554759,CCDC171,chr9-15350754-15351638,1.69328621488436,0.045200500383866,0.047197231020139
chr9,16276313,16660516,384204,*,0.0686654531269536,C9orf92,chr9-16660048-16660983,1.72680057503921,0.042101742599039,0.0453748657121164
chr9,16276313,16722265,445953,*,0.0729724874757856,C9orf92,chr9-16721854-16722676,1.82652284617306,0.0338857715773906,0.0401664676858844
chr9,21830763,21995301,164539,*,0.0807370968116898,CDKN2A,chr9-21830343-21831182,1.71286383099305,0.0433687968475449,0.0461541245638626
chr9,21836727,22009363,172637,*,0.156373669929259,CDKN2B,chr9-21836268-21837185,2.37864884639673,0.00868811003386366,0.0165033029589354
chr9,21995301,22009321,14021,*,0.118191250818544,CDKN2A,chr9-22008904-22009738,2.37454388174464,0.00878532376831429,0.0166389753381035
chr9,21995301,22052628,57328,*,0.0937001750783366,CDKN2A,chr9-22052168-22053087,2.4529492506143,0.00708451635175032,0.014456850549361
chr9,21995301,22148351,153051,*,0.0929410745526801,CDKN2A,chr9-22147898-22148804,2.07729230567622,0.0188872944007382,0.0277149209318854
chr9,22009321,22009363,43,*,0.122547881944591,CDKN2B,chr9-22008904-22009738,1.69896974370412,0.0446624422974062,0.0468933286539821
chr9,22009363,22052628,43266,*,0.13671623171641,CDKN2B,chr9-22052168-22053087,2.47753747484479,0.0066146257700274,0.0137659583353786
chr9,22009363,22211844,202482,*,0.107557853322991,CDKN2B,chr9-22211435-22212253,2.4060613464996,0.00806277829661926,0.0157642079969562
chr9,34049192,34311371,262180,*,0.0631160683741998,KIF24,chr9-34048730-34049654,2.46086645817313,0.00693009724786707,0.0142199697571128
chr9,34271535,34311371,39837,*,0.092333375806495,KIF24,chr9-34271207-34271862,4.63716484343579,1.76610353029921e-06,2.24109242713231e-05
chr9,34665577,35161992,496416,*,0.17491938256556,UNC13B,chr9-34665196-34665958,1.67153802156228,0.0473077275862811,0.0483505431159491
chr9,34675250,35161992,486743,*,0.0870744303583626,UNC13B,chr9-34674779-34675721,1.7857572173054,0.0370692883002342,0.0421874222760749
chr9,34899727,35161992,262266,*,0.113592648695832,UNC13B,chr9-34899485-34899969,2.40517925265044,0.0080822674010918,0.0157720329453924
chr9,35114315,35161992,47678,*,0.154885166548903,UNC13B,chr9-35113906-35114723,1.93457964286712,0.0265209500560969,0.0345259236421434
chr9,35538813,35732335,193523,*,0.0646641717960414,CREB3,chr9-35538391-35539235,2.29149555960339,0.0109673841986145,0.0195290718632641
chr9,35732335,36148846,416512,*,0.0753963917455584,CREB3,chr9-36148411-36149280,2.33195608465308,0.00985150076927634,0.0179988734805062
chr9,36479419,36572862,93444,*,0.0672935309973025,MELK,chr9-36478993-36479844,1.93715079636719,0.0263634564188113,0.0343925943783953
chr9,36572862,36603195,30334,*,0.0641072968559479,MELK,chr9-36602795-36603594,1.81835813763814,0.0345047061378845,0.0405238874730123
chr9,68584632,68705414,120783,*,0.0705209675915858,PIP5K1B,chr9-68584153-68585111,2.73662554768112,0.00310364520273084,0.00804985098101729
chr9,68705174,68705414,241,*,0.117686898171439,PIP5K1B,chr9-68704667-68705681,2.82433950235524,0.00236890851025298,0.00653482656546903
chr9,68705414,68964607,259194,*,0.0657510881693346,PIP5K1B,chr9-68964099-68965115,2.05813600141626,0.0197885399782312,0.0286805950631293
chr9,69243094,69306977,63884,*,0.0763456083255797,BANCR,chr9-69242657-69243531,2.02510340064629,0.0214283738998665,0.030186274889032
chr9,69303441,69324572,21132,*,0.109797729380212,FAM189A2,chr9-69302998-69303884,1.8685220509884,0.0308446697241648,0.0380294035821843
chr9,69303441,69672306,368866,*,0.0579258560740971,APBA1,chr9-69302998-69303884,2.11486143432432,0.0172208794868979,0.0261490942921096
chr9,69324572,69395851,71280,*,0.140124087665276,FAM189A2,chr9-69395415-69396287,2.54017586273653,0.00553983706685365,0.0121588959200584
chr9,71446904,71783349,336446,*,-0.0672093128348854,TRPM3,chr9-71782889-71783809,-1.96950454398135,0.0244475906464228,0.0327189237016516
chr9,72041967,72365235,323269,*,0.0916661937856917,ZFAND5,chr9-72041462-72042471,1.79148663377749,0.0366076188101469,0.0419192443368626
chr9,72365235,72365354,120,*,0.258348123656933,ZFAND5,chr9-72364936-72365772,2.74886480351481,0.00299010234289207,0.00782326288520107
chr9,72365235,72382887,17653,*,0.105856086647178,ZFAND5,chr9-72382352-72383421,1.744331414098,0.0405506584548152,0.0444398352429816
chr9,73151757,73220272,68516,*,0.18480899711603,ANXA1,chr9-73219816-73220727,1.82103159145972,0.0343010274003167,0.0404301036725316
chr9,74098893,74497365,398473,*,0.107889567519111,RORB,chr9-74098439-74099347,2.30163633688876,0.0106778445818693,0.0191114458296614
chr9,74497288,74497365,78,*,0.137492221246628,RORB,chr9-74496835-74497741,2.86943977457995,0.00205599816148444,0.0058922098309711
chr9,76419850,76610147,190298,*,0.0681622558308535,GCNT1,chr9-76609768-76610526,2.88768746182785,0.00194042636815219,0.00569837755616921
chr9,76610147,76906087,295941,*,0.0576746135164335,PRUNE2,chr9-76609768-76610526,1.80228214312208,0.0357505132696549,0.0413204638030383
chr9,76852309,76906087,53779,*,0.0767926706465072,PRUNE2,chr9-76851847-76852770,2.16946457548856,0.0150237154932694,0.0239802569045167
chr9,77648307,77980787,332481,*,0.0860955020823005,GNA14,chr9-77980377-77981197,2.19100889514221,0.0142255743800119,0.0231273498517928
chr9,77648307,78130239,481933,*,0.107910834743234,GNA14,chr9-78129785-78130692,2.53734993251821,0.00558476221021144,0.012224114106963
chr9,78130239,78297143,166905,*,0.115619752575128,PSAT1,chr9-78129785-78130692,1.68355235836825,0.0461341062640047,0.0476358804453939
chr9,87494987,87497228,2242,*,0.0890170361001184,DAPK1,chr9-87494442-87495531,3.94707807260149,3.95553827177551e-05,0.000276830269179993
chr9,87497228,87497774,547,*,0.157127388372907,DAPK1,chr9-87497352-87498195,3.5523860031788,0.000190877196255165,0.000943042869203284
chr9,87497228,87502674,5447,*,0.0942753745258798,DAPK1,chr9-87502253-87503094,1.75895185413092,0.0392928432743136,0.043646645996024
chr9,87497228,87555051,57824,*,0.215917960966327,DAPK1,chr9-87554617-87555484,3.36725152458704,0.000379607043327809,0.00161274463693982
chr9,87497228,87601428,104201,*,0.18085348493982,DAPK1,chr9-87600927-87601928,2.84356109881274,0.00223062274675832,0.00624626183790279
chr9,87497228,87608015,110788,*,0.110313392037393,DAPK1,chr9-87607507-87608522,2.52741904829699,0.00574521550544911,0.0124621813617974
chr9,87497228,87792981,295754,*,0.154928808047017,DAPK1,chr9-87792565-87793396,2.38452407273247,0.00855061455747425,0.0163307495675601
chr9,87713639,87725519,11881,*,0.193427957503213,CTSL,chr9-87713221-87714057,2.79601974486117,0.00258681197738494,0.00699585381657331
chr9,89178767,89549212,370446,*,0.0689623649523375,SHC3,chr9-89548779-89549645,4.39888276458395,5.44047912039275e-06,5.54818465442742e-05
chr9,89310948,89311198,251,*,0.0861362857626981,CKS2,chr9-89310491-89311404,1.77491111405739,0.0379562824415047,0.042701714568366
chr9,89311198,89524103,212906,*,0.0694577847580215,CKS2,chr9-89523651-89524555,2.22140478012707,0.0131617787826901,0.0219705831259766
chr9,89388400,89605013,216614,*,0.0634389127588053,GADD45G,chr9-89387950-89388849,1.72218366824181,0.0425181261848066,0.0456010686083491
chr9,89400679,89605013,204335,*,0.0554802296961149,GADD45G,chr9-89400161-89401197,1.96463493402904,0.0247282528275565,0.0329650536349298
chr9,89440642,89605013,164372,*,0.067403399047963,GADD45G,chr9-89440185-89441099,2.14692073272904,0.0158997963721194,0.0248279851380699
chr9,89604921,89605013,93,*,0.0597564711652159,GADD45G,chr9-89604476-89605366,2.13847448175223,0.0162391265379069,0.0251622969684406
chr9,89605013,89999890,394878,*,0.0689663488242692,GADD45G,chr9-89999388-90000392,2.11486734279881,0.0172206276255501,0.0261490942921096
chr9,90801787,90942808,141022,*,0.116974593116412,SYK,chr9-90942421-90943194,2.72183438155131,0.00324603346231234,0.0083187604377853
chr9,94030794,94056770,25977,*,0.203437361292147,PTPDC1,chr9-94056311-94057229,2.45309176758415,0.00708171004936067,0.014456850549361
chr9,94639756,94640249,494,*,0.125879221465284,FBP1,chr9-94639352-94640159,4.70252271346141,1.28483311621827e-06,1.71145449900677e-05
chr9,94640249,94654431,14183,*,0.110461529644943,FBP1,chr9-94653969-94654892,2.22295887138914,0.0131092867139726,0.0219185092006852
chr9,98328403,98709197,380795,*,0.122236176718035,GABBR2,chr9-98327938-98328867,2.1211039794727,0.0169565265723329,0.025891187818806
chr9,98331213,98709197,377985,*,0.131587805513869,GABBR2,chr9-98330784-98331641,2.37271943110483,0.00882883559116072,0.0166755982167373
chr9,98450826,98709197,258372,*,0.124768350882156,GABBR2,chr9-98450397-98451255,2.63646572317927,0.00418873317587823,0.00999409766159566
chr9,98709197,98971464,262268,*,0.101175123589635,GABBR2,chr9-98970984-98971944,1.69488695088982,0.0450484342074658,0.0470588279350954
chr9,98709197,98999130,289934,*,0.108924092660846,GABBR2,chr9-98998712-98999548,2.5232904703871,0.00581311613121795,0.0125642518981322
chr9,98709197,99174076,464880,*,0.118924357268025,GABBR2,chr9-99173655-99174497,2.34152352861398,0.00960260769677496,0.0176750705585047
chr9,99821765,99821855,91,*,0.0795302681811365,NR4A3,chr9-99821312-99822218,4.0906507612314,2.15082238100274e-05,0.000172854425353254
chr9,104910043,104928237,18195,*,0.116052215554025,ABCA1,chr9-104909617-104910468,2.21846597217866,0.0132615386191062,0.0220203647456371
chr9,104926615,104928237,1623,*,0.128738147806297,ABCA1,chr9-104926121-104927108,2.07791075101019,0.0188587900632735,0.0276825222785707
chr9,104928237,104928339,103,*,0.119553106006917,ABCA1,chr9-104927858-104928820,2.00030461812958,0.0227336903301233,0.0312224023844645
chr9,104928237,104991595,63359,*,0.100737043429839,ABCA1,chr9-104991189-104992001,1.68761531660439,0.0457425485534206,0.0474753700225128
chr9,104928237,105003792,75556,*,0.143838356015733,ABCA1,chr9-105003342-105004241,2.35618122463145,0.00923195371582789,0.0171878304315529
chr9,105887878,105993310,105433,*,0.125797928570685,LINC01505,chr9-105887413-105888342,2.28301038405807,0.0112148783494531,0.0197798622534978
chr9,105993310,106076161,82852,*,0.0911075472822586,LINC01505,chr9-106075748-106076573,2.15919299899901,0.0154175984925051,0.0243620417545725
chr9,111896766,111896876,111,*,0.173039702786009,UGCG,chr9-111896426-111897325,1.72566343396296,0.0422039900300941,0.0454359544373998
chr9,111896766,112059492,162727,*,0.138854925902582,UGCG,chr9-112059078-112059905,1.78302958608953,0.037290743666586,0.0423570964422875
chr9,112012567,112486847,474281,*,0.084672040153699,KIAA1958,chr9-112012137-112012996,2.46622989610025,0.00682718329965326,0.0140633029175963
chr9,112069882,112486847,416966,*,0.070176773868312,KIAA1958,chr9-112069423-112070340,1.72779990506309,0.0420120522144574,0.0453431139368063
chr9,112486847,112718183,231337,*,0.100521984816454,KIAA1958,chr9-112717744-112718622,2.87906260536464,0.00199429573286004,0.00578261817429411
chr9,113149265,113150942,1678,*,0.114461563046329,SLC31A2,chr9-113148874-113149655,2.52707563284295,0.00575083652399575,0.0124687651612893
chr9,113150942,113150988,47,*,0.117973132702864,SLC31A2,chr9-113150550-113151425,3.61982706301274,0.000147399988260413,0.000770701043857844
chr9,113150942,113188295,37354,*,0.192409147115524,SLC31A2,chr9-113187828-113188761,4.47813364043849,3.7649229866767e-06,4.16386666095299e-05
chr9,113150942,113211143,60202,*,0.0970745825260666,SLC31A2,chr9-113210688-113211597,2.02781299036006,0.0212896690194801,0.0300699425928333
chr9,113150942,113232948,82007,*,0.173516827007446,SLC31A2,chr9-113232478-113233418,5.42990856961661,2.81914651959986e-08,7.90344448692472e-07
chr9,113150942,113580780,429839,*,0.182268421331231,SLC31A2,chr9-113580407-113581153,3.94243518301546,4.03292261776702e-05,0.000281022440214921
chr9,115039840,115118257,78418,*,0.238534315785673,TNC,chr9-115039389-115040291,2.63718233433025,0.00417989416940385,0.00999278616007208
chr9,115109573,115118257,8685,*,0.129541199769578,TNC,chr9-115109129-115110016,1.71751349583448,0.0429426953566783,0.0459134538824618
chr9,115118248,115118257,10,*,0.184225746376922,TNC,chr9-115117971-115118525,4.0099356045498,3.03676547204924e-05,0.000223561574140785
chr9,115118248,115141818,23571,*,0.130314685472912,DEC1,chr9-115117971-115118525,3.60798086423661,0.00015429462187271,0.000798292560804941
chr9,115118257,115234308,116052,*,0.177868612401269,TNC,chr9-115233868-115234748,2.44277988381915,0.0072873117808781,0.0147149989143192
chr9,115118257,115373725,255469,*,0.166459743142815,TNC,chr9-115373286-115374163,1.75160627720559,0.0399207662309097,0.0439995279463878
chr9,115141818,115234308,92491,*,0.161648995410767,DEC1,chr9-115233868-115234748,3.14740904981052,0.00082362171331115,0.00295279100489692
chr9,115141818,115373725,231908,*,0.121121586993556,DEC1,chr9-115373286-115374163,1.8155541692719,0.0347193946840431,0.040684549493671
chr9,115141818,115590285,448468,*,0.101904852072053,DEC1,chr9-115589797-115590773,2.06969442533527,0.0192404845644539,0.0281059123204473
chr9,116153804,116171537,17734,*,0.105103629042014,PAPPA,chr9-116170997-116172077,2.84970060194288,0.00218802002602521,0.00616275266676024
chr9,120929173,121287178,358006,*,-0.0569744881287954,TRAF1,chr9-121286757-121287598,-1.70860916942238,0.0437616845137467,0.0463777676319311
chr9,127579370,127607634,28265,*,0.216546410134748,STXBP1,chr9-127607253-127608014,1.77624292646254,0.0378464428818301,0.0426556331291459
chr9,127579370,127612193,32824,*,0.272860576512826,STXBP1,chr9-127611763-127612622,1.99338762844599,0.0231095087644499,0.0314785455542874
chr9,127579370,127779326,199957,*,-0.0554674989577284,STXBP1,chr9-127778958-127779694,-1.89129333267138,0.0292925991159343,0.0368596032916301
chr9,127579370,127950846,371477,*,0.259025472569415,STXBP1,chr9-127950387-127951304,2.11789667711938,0.0170919095477697,0.0260369947243756
chr9,127579370,128031197,451828,*,-0.0517928187411804,STXBP1,chr9-128030758-128031636,-1.93033388893342,0.0267827403118648,0.0347447871358117
chr9,128892658,129178262,285605,*,0.131503988445795,IER5L,chr9-128892207-128893108,2.03808462078711,0.0207707354578513,0.0296058192071413
chr9,129178262,129460480,282219,*,0.156338884318955,IER5L,chr9-129460041-129460918,2.65746113103051,0.00393658343820216,0.00955319845949212
chr9,129178262,129482803,304542,*,0.134982753574436,IER5L,chr9-129482361-129483244,1.90900964244217,0.0281304238945374,0.0358564377529631
chr9,133418096,133479167,61072,*,0.0593394185011719,REXO4,chr9-133478728-133479605,2.17763583224179,0.0147165798191992,0.0236308184775819
chr9,134917963,134922815,4853,*,0.104083967014127,FCN1,chr9-134922326-134923303,4.4281145812872,4.75302004696553e-06,4.99325984018906e-05
chr9,136512688,136658856,146169,*,0.189977949355374,EGFL7,chr9-136512252-136513124,3.85885016541717,5.69608762323703e-05,0.000370168928830849
chr9,136512688,136796350,283663,*,0.063496631876488,CCDC183,chr9-136512252-136513124,1.66594783328698,0.0478619026066168,0.048710446257726
chr9,136551341,136796350,245010,*,0.0726730239737401,CCDC183,chr9-136550934-136551747,2.17515648565386,0.0148091958861116,0.0237191843170352
chr9,136567151,136658856,91706,*,0.117763492093424,EGFL7,chr9-136566738-136567563,1.68222381083678,0.0462627242924085,0.047728431117213
chr9,136618694,136977505,358812,*,0.0523365407702612,PTGDS,chr9-136618294-136619093,2.78633856447173,0.00266535814408826,0.00716407857903768
chr9,136620034,136977505,357472,*,0.140165909525664,PTGDS,chr9-136619489-136620579,6.21539724063786,2.55974839912873e-10,1.2857402896457e-08
chr9,136644952,136977505,332554,*,0.0640247201096466,PTGDS,chr9-136644531-136645372,3.30410752649581,0.000476396402194602,0.00193365610385722
chr9,136791115,137046203,255089,*,0.0682544458157346,NPDC1,chr9-136790652-136791578,2.37512396638254,0.0087715286129671,0.0166193756273978
chr9,136796350,136866391,70042,*,0.0765413119519613,CCDC183,chr9-136865956-136866826,2.21384885723838,0.0134195889314407,0.0222215857923789
chr9,136796350,136944692,148343,*,0.0757424247775339,CCDC183,chr9-136944247-136945137,2.40572194457685,0.00807027219546815,0.0157642079969562
chr9,136796350,137077402,281053,*,0.066085629044614,CCDC183,chr9-137076961-137077843,2.00194770792305,0.022645177933833,0.0311383881543284
chr9,136796350,137205611,409262,*,0.0746725283587641,CCDC183,chr9-137205178-137206043,2.14702033151842,0.0158958315133107,0.0248279851380699
chr9,136796350,137223529,427180,*,0.0981957804468116,CCDC183,chr9-137223070-137223988,2.99371003186951,0.00137803870310286,0.00434023685588636
chr9,136800180,137046203,246024,*,0.0584015269894274,NPDC1,chr9-136799765-136800595,1.8719782478138,0.0306048064717264,0.0378310428071037
chr9,136992357,137070588,78232,*,0.0778571609653651,SAPCD2,chr9-136991924-136992789,2.48151050839401,0.0065413426394459,0.0136726475697004
chr9,137035474,137046203,10730,*,0.075280051413325,NPDC1,chr9-137035065-137035882,3.13063331144585,0.000872149049389563,0.00309228140893858
chr9,137046203,137046655,453,*,0.0590657868203784,NPDC1,chr9-137046227-137047083,2.06472586292555,0.019474473017332,0.028344675185504
chr9,137046203,137150967,104765,*,0.0548402080681205,NPDC1,chr9-137150521-137151412,2.06493280985448,0.0194646790780199,0.0283389741890736
chr9,137070588,137083702,13115,*,0.0718561774211396,SAPCD2,chr9-137083247-137084157,2.53007587635265,0.00570189312290824,0.0124016818397219
